,idx,user_index,label,kind,idy,sim,topic_start
684320,6,150,CL,recommendation,1629,0,CL
684321,6,150,C,recommendation,1629,0,CL
684322,6,150,CL,recommendation,1629,0,CL
684323,6,150,C,recommendation,1629,0,CL
684324,6,150,CL,recommendation,1629,0,CL
684325,6,150,CL,recommendation,1629,0,CL
684326,6,150,CL,choice,1629,0,CL
684327,7,150,CL,recommendation,1629,0,CL
684328,7,150,CL,recommendation,1629,0,CL
684329,7,150,CL,recommendation,1629,0,CL
684330,7,150,CL,recommendation,1629,0,CL
684331,7,150,CL,recommendation,1629,0,CL
684332,7,150,C,recommendation,1629,0,CL
684333,7,150,C,recommendation,1629,0,CL
684334,7,150,CL,recommendation,1629,0,CL
684335,7,150,CL,recommendation,1629,0,CL
684336,7,150,CL,recommendation,1629,0,CL
684337,7,150,C,recommendation,1629,0,CL
684338,7,150,C,recommendation,1629,0,CL
684339,7,150,CL,recommendation,1629,0,CL
684340,7,150,CL,recommendation,1629,0,CL
684341,7,150,C,recommendation,1629,0,CL
684342,7,150,CL,recommendation,1629,0,CL
684343,7,150,C,recommendation,1629,0,CL
684344,7,150,CL,recommendation,1629,0,CL
684345,7,150,CL,recommendation,1629,0,CL
684346,7,150,C,recommendation,1629,0,CL
684347,7,150,CL,choice,1629,0,CL
684348,8,150,CL,recommendation,1629,0,CL
684349,8,150,CL,recommendation,1629,0,CL
684350,8,150,CL,recommendation,1629,0,CL
684351,8,150,CL,recommendation,1629,0,CL
684352,8,150,C,recommendation,1629,0,CL
684353,8,150,C,recommendation,1629,0,CL
684354,8,150,CL,recommendation,1629,0,CL
684355,8,150,CL,recommendation,1629,0,CL
684356,8,150,CL,recommendation,1629,0,CL
684357,8,150,C,recommendation,1629,0,CL
684358,8,150,C,recommendation,1629,0,CL
684359,8,150,CL,recommendation,1629,0,CL
684360,8,150,CL,recommendation,1629,0,CL
684361,8,150,C,recommendation,1629,0,CL
684362,8,150,CL,recommendation,1629,0,CL
684363,8,150,C,recommendation,1629,0,CL
684364,8,150,CL,recommendation,1629,0,CL
684365,8,150,CL,recommendation,1629,0,CL
684366,8,150,C,recommendation,1629,0,CL
684367,8,150,C,recommendation,1629,0,CL
684368,8,150,C,choice,1629,0,CL
684369,9,150,CL,recommendation,1629,0,CL
684370,9,150,CL,recommendation,1629,0,CL
684371,9,150,CL,recommendation,1629,0,CL
684372,9,150,C,recommendation,1629,0,CL
684373,9,150,CL,recommendation,1629,0,CL
684374,9,150,C,recommendation,1629,0,CL
684375,9,150,C,recommendation,1629,0,CL
684376,9,150,CL,recommendation,1629,0,CL
684377,9,150,CL,recommendation,1629,0,CL
684378,9,150,CL,recommendation,1629,0,CL
684379,9,150,CL,recommendation,1629,0,CL
684380,9,150,CL,recommendation,1629,0,CL
684381,9,150,C,recommendation,1629,0,CL
684382,9,150,CL,recommendation,1629,0,CL
684383,9,150,C,recommendation,1629,0,CL
684384,9,150,CL,recommendation,1629,0,CL
684385,9,150,C,recommendation,1629,0,CL
684386,9,150,CL,recommendation,1629,0,CL
684387,9,150,C,recommendation,1629,0,CL
684388,9,150,C,recommendation,1629,0,CL
684389,9,150,CL,choice,1629,0,CL
