,idx,user_index,label,kind,idy,sim,topic_start
66525,7,599,C,recommendation,158,0,L
66526,7,599,C,recommendation,158,0,L
66527,7,599,CL,choice,158,0,L
66528,8,599,CL,recommendation,158,0,L
66529,8,599,CL,recommendation,158,0,L
66530,8,599,CL,recommendation,158,0,L
66531,8,599,CL,recommendation,158,0,L
66532,8,599,CL,recommendation,158,0,L
66533,8,599,CL,recommendation,158,0,L
66534,8,599,CL,recommendation,158,0,L
66535,8,599,CL,recommendation,158,0,L
66536,8,599,CL,recommendation,158,0,L
66537,8,599,CL,recommendation,158,0,L
66538,8,599,CL,recommendation,158,0,L
66539,8,599,C,recommendation,158,0,L
66540,8,599,CL,recommendation,158,0,L
66541,8,599,CL,recommendation,158,0,L
66542,8,599,C,recommendation,158,0,L
66543,8,599,C,recommendation,158,0,L
66544,8,599,CL,recommendation,158,0,L
66545,8,599,CL,recommendation,158,0,L
66546,8,599,CL,recommendation,158,0,L
66547,8,599,CL,recommendation,158,0,L
66548,8,599,CL,choice,158,0,L
66549,9,599,CL,recommendation,158,0,L
66550,9,599,CL,recommendation,158,0,L
66551,9,599,CL,recommendation,158,0,L
66552,9,599,CL,recommendation,158,0,L
66553,9,599,CL,recommendation,158,0,L
66554,9,599,CL,recommendation,158,0,L
66555,9,599,CL,recommendation,158,0,L
66556,9,599,CL,recommendation,158,0,L
66557,9,599,CL,recommendation,158,0,L
66558,9,599,CL,recommendation,158,0,L
66559,9,599,C,recommendation,158,0,L
66560,9,599,CL,recommendation,158,0,L
66561,9,599,CL,recommendation,158,0,L
66562,9,599,C,recommendation,158,0,L
66563,9,599,C,recommendation,158,0,L
66564,9,599,CL,recommendation,158,0,L
66565,9,599,CL,recommendation,158,0,L
66566,9,599,CL,recommendation,158,0,L
66567,9,599,CL,recommendation,158,0,L
66568,9,599,CL,recommendation,158,0,L
66569,9,599,CL,choice,158,0,L
66570,10,599,CL,recommendation,158,0,L
66571,10,599,CL,recommendation,158,0,L
66572,10,599,CL,recommendation,158,0,L
66573,10,599,CL,recommendation,158,0,L
66574,10,599,CL,recommendation,158,0,L
66575,10,599,CL,recommendation,158,0,L
66576,10,599,CL,recommendation,158,0,L
66577,10,599,CL,recommendation,158,0,L
66578,10,599,CL,recommendation,158,0,L
66579,10,599,C,recommendation,158,0,L
66580,10,599,C,recommendation,158,0,L
66581,10,599,CL,recommendation,158,0,L
66582,10,599,C,recommendation,158,0,L
66583,10,599,CL,recommendation,158,0,L
66584,10,599,CL,recommendation,158,0,L
66585,10,599,CL,recommendation,158,0,L
66586,10,599,C,recommendation,158,0,L
66587,10,599,C,recommendation,158,0,L
66588,10,599,CL,recommendation,158,0,L
66589,10,599,CL,recommendation,158,0,L
66590,10,599,CL,choice,158,0,L
66591,11,599,CL,recommendation,158,0,L
66592,11,599,CL,recommendation,158,0,L
66593,11,599,CL,recommendation,158,0,L
66594,11,599,CL,recommendation,158,0,L
66595,11,599,CL,recommendation,158,0,L
66596,11,599,CL,recommendation,158,0,L
66597,11,599,CL,recommendation,158,0,L
66598,11,599,CL,recommendation,158,0,L
66599,11,599,CL,recommendation,158,0,L
66600,11,599,C,recommendation,158,0,L
66601,11,599,C,recommendation,158,0,L
66602,11,599,CL,recommendation,158,0,L
66603,11,599,C,recommendation,158,0,L
66604,11,599,CL,recommendation,158,0,L
66605,11,599,CL,recommendation,158,0,L
66606,11,599,CL,recommendation,158,0,L
66607,11,599,CL,recommendation,158,0,L
66608,11,599,CL,recommendation,158,0,L
66609,11,599,C,recommendation,158,0,L
66610,11,599,C,recommendation,158,0,L
66611,11,599,C,choice,158,0,L
66612,12,599,CL,recommendation,158,0,L
66613,12,599,CL,recommendation,158,0,L
66614,12,599,CL,recommendation,158,0,L
66615,12,599,CL,recommendation,158,0,L
66616,12,599,CL,recommendation,158,0,L
66617,12,599,C,recommendation,158,0,L
66618,12,599,CL,recommendation,158,0,L
66619,12,599,CL,recommendation,158,0,L
66620,12,599,CL,recommendation,158,0,L
66621,12,599,CL,recommendation,158,0,L
66622,12,599,C,recommendation,158,0,L
66623,12,599,CL,recommendation,158,0,L
66624,12,599,CL,recommendation,158,0,L
66625,12,599,CL,recommendation,158,0,L
66626,12,599,C,recommendation,158,0,L
66627,12,599,C,recommendation,158,0,L
66628,12,599,C,recommendation,158,0,L
66629,12,599,C,recommendation,158,0,L
66630,12,599,CL,recommendation,158,0,L
66631,12,599,C,recommendation,158,0,L
66632,12,599,CL,choice,158,0,L
66633,13,599,CL,recommendation,158,0,L
66634,13,599,CL,recommendation,158,0,L
66635,13,599,CL,recommendation,158,0,L
66636,13,599,CL,recommendation,158,0,L
66637,13,599,CL,recommendation,158,0,L
66638,13,599,CL,recommendation,158,0,L
66639,13,599,C,recommendation,158,0,L
66640,13,599,CL,recommendation,158,0,L
66641,13,599,CL,recommendation,158,0,L
66642,13,599,CL,recommendation,158,0,L
66643,13,599,CL,recommendation,158,0,L
66644,13,599,CL,recommendation,158,0,L
66645,13,599,CL,recommendation,158,0,L
66646,13,599,CL,recommendation,158,0,L
66647,13,599,C,recommendation,158,0,L
66648,13,599,CL,recommendation,158,0,L
66649,13,599,CL,recommendation,158,0,L
66650,13,599,CL,recommendation,158,0,L
66651,13,599,C,recommendation,158,0,L
66652,13,599,L,recommendation,158,0,L
66653,13,599,CL,choice,158,0,L
66654,14,599,CL,recommendation,158,0,L
66655,14,599,CL,recommendation,158,0,L
66656,14,599,CL,recommendation,158,0,L
66657,14,599,CL,recommendation,158,0,L
66658,14,599,CL,recommendation,158,0,L
66659,14,599,CL,recommendation,158,0,L
66660,14,599,CL,recommendation,158,0,L
66661,14,599,CL,recommendation,158,0,L
66662,14,599,CL,recommendation,158,0,L
66663,14,599,CL,recommendation,158,0,L
66664,14,599,CL,recommendation,158,0,L
66665,14,599,C,recommendation,158,0,L
66666,14,599,CL,recommendation,158,0,L
66667,14,599,CL,recommendation,158,0,L
66668,14,599,L,recommendation,158,0,L
66669,14,599,C,recommendation,158,0,L
66670,14,599,CL,recommendation,158,0,L
66671,14,599,CL,recommendation,158,0,L
66672,14,599,C,recommendation,158,0,L
66673,14,599,CL,recommendation,158,0,L
66674,14,599,CL,choice,158,0,L
66675,15,599,CL,recommendation,158,0,L
66676,15,599,CL,recommendation,158,0,L
66677,15,599,CL,recommendation,158,0,L
66678,15,599,CL,recommendation,158,0,L
66679,15,599,CL,recommendation,158,0,L
66680,15,599,CL,recommendation,158,0,L
66681,15,599,CL,recommendation,158,0,L
66682,15,599,CL,recommendation,158,0,L
66683,15,599,CL,recommendation,158,0,L
66684,15,599,CL,recommendation,158,0,L
66685,15,599,L,recommendation,158,0,L
66686,15,599,C,recommendation,158,0,L
66687,15,599,CL,recommendation,158,0,L
66688,15,599,CL,recommendation,158,0,L
66689,15,599,CL,recommendation,158,0,L
66690,15,599,C,recommendation,158,0,L
66691,15,599,CL,recommendation,158,0,L
66692,15,599,C,recommendation,158,0,L
66693,15,599,CL,recommendation,158,0,L
66694,15,599,L,recommendation,158,0,L
66695,15,599,CL,choice,158,0,L
66696,16,599,CL,recommendation,158,0,L
66697,16,599,CL,recommendation,158,0,L
66698,16,599,CL,recommendation,158,0,L
66699,16,599,CL,recommendation,158,0,L
66700,16,599,CL,recommendation,158,0,L
66701,16,599,CL,recommendation,158,0,L
66702,16,599,CL,recommendation,158,0,L
66703,16,599,CL,recommendation,158,0,L
66704,16,599,CL,recommendation,158,0,L
66705,16,599,L,recommendation,158,0,L
66706,16,599,C,recommendation,158,0,L
66707,16,599,CL,recommendation,158,0,L
66708,16,599,CL,recommendation,158,0,L
66709,16,599,CL,recommendation,158,0,L
66710,16,599,C,recommendation,158,0,L
66711,16,599,CL,recommendation,158,0,L
66712,16,599,C,recommendation,158,0,L
66713,16,599,CL,recommendation,158,0,L
66714,16,599,L,recommendation,158,0,L
66715,16,599,L,recommendation,158,0,L
66716,16,599,L,choice,158,0,L
66717,17,599,CL,recommendation,158,0,L
66718,17,599,CL,recommendation,158,0,L
66719,17,599,CL,recommendation,158,0,L
66720,17,599,CL,recommendation,158,0,L
66721,17,599,CL,recommendation,158,0,L
66722,17,599,CL,recommendation,158,0,L
66723,17,599,CL,recommendation,158,0,L
66724,17,599,CL,recommendation,158,0,L
66725,17,599,L,recommendation,158,0,L
66726,17,599,L,recommendation,158,0,L
66727,17,599,L,recommendation,158,0,L
66728,17,599,CL,recommendation,158,0,L
66729,17,599,C,recommendation,158,0,L
66730,17,599,CL,recommendation,158,0,L
66731,17,599,CL,recommendation,158,0,L
66732,17,599,CL,recommendation,158,0,L
66733,17,599,C,recommendation,158,0,L
66734,17,599,CL,recommendation,158,0,L
66735,17,599,C,recommendation,158,0,L
66736,17,599,CL,recommendation,158,0,L
66737,17,599,C,choice,158,0,L
66738,18,599,CL,recommendation,158,0,L
66739,18,599,CL,recommendation,158,0,L
66740,18,599,CL,recommendation,158,0,L
66741,18,599,CL,recommendation,158,0,L
66742,18,599,CL,recommendation,158,0,L
66743,18,599,CL,recommendation,158,0,L
66744,18,599,CL,recommendation,158,0,L
66745,18,599,CL,recommendation,158,0,L
66746,18,599,CL,recommendation,158,0,L
66747,18,599,CL,recommendation,158,0,L
66748,18,599,CL,recommendation,158,0,L
66749,18,599,CL,recommendation,158,0,L
66750,18,599,C,recommendation,158,0,L
66751,18,599,CL,recommendation,158,0,L
66752,18,599,C,recommendation,158,0,L
66753,18,599,CL,recommendation,158,0,L
66754,18,599,L,recommendation,158,0,L
66755,18,599,L,recommendation,158,0,L
66756,18,599,L,recommendation,158,0,L
66757,18,599,L,recommendation,158,0,L
66758,18,599,CL,choice,158,0,L
66759,19,599,CL,recommendation,158,0,L
66760,19,599,CL,recommendation,158,0,L
66761,19,599,CL,recommendation,158,0,L
66762,19,599,CL,recommendation,158,0,L
66763,19,599,CL,recommendation,158,0,L
66764,19,599,CL,recommendation,158,0,L
66765,19,599,CL,recommendation,158,0,L
66766,19,599,CL,recommendation,158,0,L
66767,19,599,CL,recommendation,158,0,L
66768,19,599,CL,recommendation,158,0,L
66769,19,599,CL,recommendation,158,0,L
66770,19,599,C,recommendation,158,0,L
66771,19,599,CL,recommendation,158,0,L
66772,19,599,C,recommendation,158,0,L
66773,19,599,CL,recommendation,158,0,L
66774,19,599,L,recommendation,158,0,L
66775,19,599,L,recommendation,158,0,L
66776,19,599,L,recommendation,158,0,L
66777,19,599,L,recommendation,158,0,L
66778,19,599,C,recommendation,158,0,L
66779,19,599,CL,choice,158,0,L
